brand, product_price, product_name, shipping_price
NULL,1530.88,GTX1060 3GB DDR5 3600MHz 192Bit Desktop Computer Game Graphics Card,0
NVIDIA,2091.67,HP nVidia Tesla P4 8GB GDDR5 GPU 872321-001 Q0V79A900-2G414-0300-000 699-2G414-0201-100 Video Graphics Card,0
DELL,290,New Dell NVIDIA Quadro 5000 2.5GB 320bit GDDR5 2560x1600 PCI-E 2.0 x16 Video Graphic Card YMYKM? 0YMYKM CN-0YMYKM,0
Antec,54.98,Antec Graphics Card GPU Brace Support Video Card Sag Holder Holster Bracket Anodized Aerospace Aluminum (Grey),0
HP,149.99,HP nVidia Quadro NVS 440 256MB PCI-e X16 Graphics Card DMS-59 385641-001 390423-001,0
NULL,387.99,GTX1050Ti Graphics Card|4GB DDR5 128-Bit|DirectX 12|PCI Express 2.0|DP/HDMI/DVI|Computer GPU| Desktop Video Card for Gaming PC|Dual Cooling Fans|Support 4K,0
NULL,1210.8,RX 550 4G Graphics card  128bit gddr5 4096mb 1183mhz Compatible with DVI + VGA + HDMI Computer graphics cardpc access,0
PNY Technologies  Inc.,639,PNY NVIDIA GeForce GTX 970 4GB GDDR5 DVI/Mini HDMI/3Mini DisplayPort PCI-Express Video Graphics Card,0
OUTAD,132.88,GTX750Ti 2GB Graphics Card Supports Games For Eating Chicken Original Standard|19.5*12.5*4.2 cm,0
DELL,425,Dell AMD Radeon HD 7950 3GB 240GBps GDDR5 SDRAM PCIe x16 DVI HDMI Mini-DisplayPort Video Graphics Card 5006K RJKJ9 CN-0RJKJ9 7121B10000G 109-C38637-00 ATI-102-C38601 102C3864200,0
NULL,1053.98,PELADN AMD Radeon RX 5500XT 8G GDDR6 Dual-Fan Edition HDMI DisplayPort Gaming Graphics Card,0
EVGA,664,EVGA GeForce GTX 780 Ti Graphic Card - 876 MHz Core - 3 GB GDDR5 - PCI Express 3.0 x16,0
NULL,499.88,GTX1050 2GB Desktop Computer Graphics Card Game Discrete Graphics,0
EVGA,759.99,EVGA Geforce GTX 1060 6GB Gaming ACX 3.0 Graphics Card | Fast Ship| Cleaned,0
NULL,1222.67,Peladn GeForce GTX 1060 3GB/6GB 192Bit GDDR5 DP/HDMI/DVI Dual-Fan Edition Gaming Graphics Card (6GB),0
MAXSUN,162,Maxsun GeForce GT 1030V-TF-2G  Graphic Card GDDR5 Nvidia GPU Desktop Video Card Gaming DVI PWB intelligent temperature control,0
DELL,344,Dell FirePro W7000 4GB PCI e 3.0 x2 x DP and DVI HF Graphics Card CHF4P 0CHF4P CN-0CHF4P,0
NULL,401.79,Homyl Graphics Card GTX960 2GB 128-bit DDR5 PCI-Express Video Card DP DVI HDMI w/Fan Cooling System for Gaming Plaving Games Easily,0
NULL,369.79,MagiDeal Graphics Card GTX960 2GB 128-bit PCI-Express Video Card DP/DVI/HDMI w/Fan Cooling System for Gaming,0
EVGA,369,EVGA 012-P3-1578-KR GeForce GTX 570 Graphic Card - 822 MHz Core - 1.25 GB GDDR5 - PCI Express 2.0 x16 - Dual Slot Space Required,0
NULL,789.9,GeForce GTX 1660 Super Video Card Overclocked 6GB Dual-fan Edition HDMI DP DVI Graphics Card Removed From a New Computer Case Colorful,0
NULL,264.29,MAXSUN MS-GTX1050Ti Transformers 4G/GDDR5 game graphics card 128bit NVIDIA PCI-E 3.0,0
NULL,788.99,PRADEON RX580 8G 2048SP GPU ATI Video Graphics Card for Gaming 256BIT PCI Express AMD Video Card Core Frequency 1244MHz GDDR5 DP Port *3 + HDMI Memory Frequency 7000MHZ,0
NULL,719.5,TUF Gaming GeForce GTX 1660 SUPER 6GB GDDR6 Graphics Card 1660S Video Card,70
NULL,667.88,GeForce GTX 1660 General GDDR6 6GB 192bit 14Gbps Graphics Card DP 1.4/HDMI 2.0b/DVI-D Open GL 4.5 Support HDCP,0
NULL,264.31,Desktop Graphics Cards Maxsun GTX1050Ti Transformers 4G NVIDIA 4GB GDDR5 128bit interface HDMI| DP| DVI 4096×2160,0
ASUS,467.99,Asus Phoenix NVIDIA GeForce GTX 1650 OC Edition Gaming Graphics Card| Black,0
ASUS,799.99,ASUS GeForce RTX 2060 Overclocked 6G GDDR6 Dual-Fan EVO Edition VR Ready HDMI DisplayPort DVI Graphics Card (DUAL-RTX2060-O6G-EVO),0
NULL,181,Radeon 5570 SFF 1GB DDR3 4M VHDCI VGA 4x VGA Graphics Card 900366,0
NULL,151.99,Video Card GeForce GTX 650 Ti 2GB DDR5 for PUBG Game for peace Desktop computer high-definition large game graphics card,0
NULL,151.99,Video Card GeForce GTX 650 Ti 2GB DDR5 for PUBG Game for peace Desktop computer high-definition large game graphics card,0
Sapphire Tech,1283.99,Sapphire Technology Nitro+ AMD Radeon RX 6700 XT Gaming Graphics Card| Black,0
NULL,65.91,JMT PCIE EXP GDC External Laptop Video Card Dock Graphics Card Laptop Docking Station for Beast Mini PCI-E / NGFF M.2 / Expresscard (for Mini PCI-E Cable),0
MSI,2206.91,MSI NVIDIA GeForce RTX 3070 Ventus 3X LHR Overclocked Triple Torx Fan Graphics Card 8GB GDDR6 PCIe 4.0 x 16 OpenGL Ampere Architecture OC DirectX 12 HDMI 3 x DisplayPort 1.4a Mazepoly Accessory,0
ZOTAC,719,ZOTAC GeForce GTX 1060 AMP Edition| ZT-P10600B-10M| 6GB GDDR5 PCI Express 3.0 Dual-link DVI| Display Port| HDMI IceStorm Cooling| Metal Wraparound Carbon ExoArmor exterior Graphics Card,0
NULL,89.96,GeForce GT 710 2GB DDR3 PCI-E2.0 DL-DVI VGA HDMI Passive Cooled Single Slot Low Profile Graphics Card Nvidia GeForce GT 710| 2GB DDR3 192 CUDA cores| 64-bit Memory Bus| 954 MHz engine Clock| 1600 MHz,0
NULL,199.98,Original RX 550 4GB Video Card AMD Radeon RX550 4G Graphics Cards GPU PUBG Computer Game Desktop PC Map 570 560 550 VGA DVI,0
NULL,109.99,GeForce GT 710 2GB DDR3 PCI-E2.0 DL-DVI VGA HDMI Passive Cooled Single Slot Low Profile Graphics Card Nvidia GeForce GT 710| 2GB DDR3 192 CUDA cores| 64-bit Memory Bus| 954 MHz engine Clock| 1600 MHz,0
GIGABYTE,768.98,GIGABYTE Radeon RX 6600 XT EAGLE 8G WINDFORCE 3X Cooling System| 8GB 128-bit GDDR6|  GV-R66XTGAMINGOC PRO-8GD Video Card Non-LNR| No locking Desktop Graphics Cards,0
EVGA,1203,EVGA GeForce RTX 2060 XC Black Edition Gaming| 6GB GDDR6| HDB Fan Graphics Card 06G-P4-2061-KR,0
EVGA,1725,EVGA GeForce RTX 2080 XC GAMING| 8GB GDDR6| Dual HDB Fans & RGB LED Graphics Card 08G-P4-2182-KR,0
MSI,1715,MSI GeForce RTX 2080 DUKE 8G OC Graphics Card| PCI-E x16| NVLink and VR Ready,0
NULL,1348.99,ASRock Challenger D Radeon RX 6600 XT Graphics Card 8GB 128-Bit GDDR6 PCI Express 4.0 Dual Fan Super Alloy 1x HDMI 2.1 VRR 3X DisplayPort 1.4 DSC w/ Mytrix_HDMI Cable,0
DELL,20.57,Dell XPS One A2420 Original Graphic Video Card with Heatsink P996F J004G+T724F,0
NULL,1350.98,ASRock Challenger D Radeon RX 6600 XT Graphics Card 8GB 128-Bit GDDR6 PCI Express 4.0 Dual Fan Super Alloy 1x HDMI 2.1 VRR 3X DisplayPort 1.4 DSC w/ Mytrix_HDMI 2.1 Cable(4k@120Hz/8K@60Hz),0
NULL,180.99,Dataland RX550 Cool Energy 2G V2 GDDR5 1071/6000MHz DP  DVI PCI-Express 3.0 64-Bit Graphics Card| For Gaming| Office Video Card,0
NVIDIA,302.35,Nvidia Quadro M600M N16M-Q2-A2 2GB GDDR5 PCIe x16 Laptop Graphic Video Card,0
GIGABYTE,179.99,GIGABYTE B550 AORUS ELITE AX V2 AM4 AMD B550 ATX Motherboard with Dual M.2| SATA 6Gb/s| USB 3.2 Gen 2| 2.4/5 GHz Dual-Band| 2.5 GbE LAN| PCIe 4.0,0
NVIDIA,352.76,JFN25 Dell nVidia Quadro 5000 2.5GB PCI-E 2.0 X16 Graphics Video Card,0
Skytech,1699.99,Skytech Shiva Gaming PC Desktop - AMD Ryzen 5 5600X 3.7GHz| RTX 3060 Ti 8GB GDDR6| 16GB DDR4 3200| 1TB NVMe SSD| AC WiFi| Windows 10 Home 64-bit| White,0
MSI,349.49,MSI GeForce GTX 1650 DirectX 12 GTX 1650 VENTUS XS 4G OCV1 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,0
PowerColor,183.97,PowerColor Red Dragon RX 550 2GB GDDR5 Graphics Card 128Bit,0
GIGABYTE,87.99,GIGABYTE B450M DS3H V2 AM4 AMD B450 SATA 6Gb/s Micro ATX AMD Motherboard,0
DELL,199.99,NEW DELL Precision M6600 M6100 Laptop 2GB DDR5 Graphic Video Card HD8950 K5WCN J1M05 0J1M05 CN-0J1M05,0
MSI,109.99,MSI GeForce GT 710 1GB DirectX 12 GT 710 1GD3H LP 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Graphics Card,0
ASUS,199.97,ASUS NVIDIA GeForce GT 710 Graphics Card (PCIe 2.0| 2GB GDDR5 Memory| 4 x HDMI Ports| Single-slot Design| Passive Cooling),0
EVGA,1740,EVGA GeForce RTX 2080 XC ULTRA GAMING| 08G-P4-2183-KR| 8GB GDDR6| Dual HDB Fans & RGB LED,0
EVGA,179.99,EVGA GeForce GT 1030 SC 2GB GDDR5 Graphics Card| Black,0
EVGA,179.99,EVGA GeForce GT 1030 SC 2GB GDDR5 Low Profile Graphic Card| Black,0
MSI,490.49,MSI Gaming GeForce GTX 1650 4GT LP Graphics Card| Black,0
ASUS,188.59,ASUS NVIDIA GeForce GTX960 128-Bit 2GB GDDR5 Graphic Card with dual fans Video Card GPU PCI Express 3.0 6Pin DP/DVI-D/HDMI|Play for LOL|PUBG|OW|War Thunder etc.,0
MSI,399.28,MSI GTX 1050 Ti Low Profile 4GB GDDR5 Graphics Card (V809-2404R),0
XFX,1148.28,XFX SPEEDSTER QICK319 AMD Radeon RX 6700 XT ULTRA Gaming Graphics Card with 12GB GDDR6 HDMI 3xDP| AMD RDNA 2 (RX-67XTYPUDP),0
ASUS,1019.43,ASUS TUF GeForce RTX 3060 Ti O8G V2 GAMING Edition 8GB GDDR6 PCI Express 4.0 Video Card TUF-RTX3060TI-O8G-V2-GAMING (LHR),49.99
NVIDIA,726.93,NVIDIA GeForce GTX1070 8GB GDDR5 Graphics Cards| PCI Express 3.0| DirectX 12| OpenGL 4.5| 1683 MHz OEM,0
AMD,1244.56,AMD GPU|Radeon RX 6700 XT DirectX 12 Ultimate RX6700XTZ Mars 12GB 192-Bit GDDR6 PCI Express 4.0 x16 Video Card|PCIe 4.0| 12GB GDDR6| HDMI 2.1| DisplayPort 1.4a|Gaming Graphics Card,0
GIGABYTE,855.54,Refurb Gigabyte AORUS GeForce GTX 1080 Ti 11GB Graphic Cards GV-N108TAORUS-11GD,0
DELL,19.99,Dell Radeon HD 8570 Single Fan 1GB GDDR3 8HW0R Video Graphic Card GPU,0
MSI,1014.73,MSI GeForce RTX 2060 SUPER GAMING X 8GB GDDR6 Graphic Card G206SGX,45
ASUS,329.99,Asus PH-GTX1050TI-4G GeForce GTX 1050 Ti 4GB Phoenix Fan Edition Graphics Card,0
MSI,153.89,MSI GeForce GT 1030 2GB GDDR4 Graphics Card,0
EVGA,995,EVGA GeForce GTX 1070 SC GAMING ACX 3.0 8GB| 08G-P4-6173-KR| GDDR5| LED| DX12 OSD Support (PXOC) Video Graphics Card,0
GIGABYTE,NULLNULL,GIGABYTE GeForce RTX 2070 WINDFORCE 8G (Rev 3.0) Graphics Card| 2 x WINDFORCE Fans| 8GB 256-Bit GDDR6| GV-N2070WF2-8GD (Rev 3.0) Video Card,45
MAXSUN,244.47,Maxsun  AMD Radeon RX 550 4G Graphic Card New Cyclone Blade Cooling System GDDR5 GPU Gaming Video Card Video For PC Slivered PCB Full Solid Capacitance,0
HP,295,HP J3G88AT Commercial Specialty Quadro K2200 4GB Graphics Cards,0
EVGA,350,EVGA GeForce GTX 950 02G-P4-2956-RX 2GB SC+ GAMING| Silent Cooling Gaming Graphics Card - Certified Refurbished,0
GIGABYTE,NULLNULL,GIGABYTE GeForce GTX 1070 Ti 8GB GDDR5 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N107TGAMING-8GD,0
EVGA,399.52,EVGA GeForce GTX 970 04G-P4-3975-KR 4GB SSC GAMING w/ACX 2.0+| Whisper Silent Cooling Graphics Card,0
MSI,1223.99,MSI GeForce RTX 3070 VENTUS 2X OC Graphics Card| Black,0
MSI,1199,MSI Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 GAMING TRIO PLUS 8G LHR,0
GIGABYTE,991.89,GIGABYTE Vision OC GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TVISION OC-8GD (rev. 2.0) (LHR),49.99
EVGA,1715,EVGA GeForce RTX 2080 BLACK EDITION GAMING| 08G-P4-2081-KR| 8GB GDDR6| Dual HDB Fans & RGB LED,0
ASUS,500.2,ASUS ROG Strix GeForce GTX 1650 Overclocked 4GB Edition HDMI 2.0 DP 1.4 Gaming Graphics Card (ROG-STRIX-GTX1650-O4G-GAMING),49.99
ASUS,458.98,ASUS GTX 1060 6GB STRIX OC Video Graphics Card STRIX-GTX1060-O6G-GAMING,0
HSCCGI,159.99,HSCCGI GTX750Ti 2GB 128Bit GDDR5 Graphic Card Video Card GPU DirectX 12 PCI Express3.0 x11 DVI-D/VGA/HDMI,0
PNY Technologies  Inc.,2155,PNY GeForce RTX 2080 Ti 11GB XLR8 Gaming Overclocked Edition Graphics Card,0
Corn Electronics,186.99,CORN GTX 750Ti 128-Bit 2GB GDDR5 Graphic Card with dual fans DirectX12 Video Card GPU PCI Express 3.0 VGA/DVI/HDMI|Play for LOL|PUBG|OW|War Thunder etc.,0
MSI,119.99,MSI Gaming GeForce GT 710 1GB GDRR3 64-bit HDCP Support DirectX 12 OpenGL 4.5 Heat Sink Low Profile Graphics Card (GT 710 1GD3H LPV1),0
NVIDIA,152.99,NVIDIA Grid K520  8GB GDDR5 Grid K520 8GB Video Graphic Card GPU,0
XFX,252.99,XFX R9 370X Black Wolf Version 4GB 256Bit Graphics Cards GPU Desktop PC Gaming DisplayPort Video card,0
NULL,278.49,Mfantasy AMD Video Card Radeon RX550 4G D5 Gaming Graphics Card GPU| 4G/128bit/GDDR5 PCI-Express 3.0x8 DirectX 12|DVI+HDMI+VGA Desktop Graphics Card |low profile,0
PNY Technologies  Inc.,719,PNY GeForce GTX 1060 1.51 GHz 3GB GDDR5 PCI Express 3.0 x16 Graphics Card,0
ASUS,1683.05,ASUS GeForce RTX 2080 8G Turbo Edition GDDR6 HDMI DP 1.4 USB Type-C Graphics Card (TURBO-RTX2080-8G),0
EVGA,2155,EVGA GeForce RTX 2080 TI FTW3 ULTRA HYBRID GAMING| 11G-P4-2484-KR| 11GB GDDR6| RGB LED & iCX2 Technology - 9 Thermal Sensors,0
MSI,67.07,MSI GeForce GT 730 2GB DDR3 PCI Express 2.0 x16 ATX Video Card N730-2GD3V3,0
MSI,324.3,MSI GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 Video Card GTX 1050 Ti GAMING 4G,0
MSI,1080.56,MSI Ventus GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti VENTUS 2X 8G OCV1 LHR,0
MSI,63.99,MSI GeForce GT 710 1GB DDR3 PCI Express 2.0 x16 Low Profile Video Card GT 710 1GD3H LP,0
EVGA,300,EVGA GeForce GT 740 2GB 02G-P4-3747-KR 128-Bit GDDR5 PCI Express 3.0 x16 Video Graphics Card,0
EVGA,1298.99,EVGA GeForce RTX 3070 Ti FTW3 ULTRA GAMING Video Card| 08G-P5-3797-KL| 8GB GDDR6X| iCX3 Technology| ARGB LED| Metal Backplate,0
MAXSUN,283,MAXSUN GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TF4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI  GPU,0
MSI,649.95,MSI GeForce RTX 2060 DirectX 12 RTX 2060 VENTUS GP OC 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,0
GIGABYTE,367.99,GIGABYTE GeForce GTX 1650 4GB GDDR5 PCI Express 3.0 x16 Low Profile Video Card GV-N1650OC-4GL,0
MSI,2349.99,MSI Suprim GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 Ti SUPRIM X 12G,49.99
GIGABYTE,1960.05,GIGABYTE AORUS GeForce RTX 2080 Super 8G Graphics Card| WINDFORCE Stack| 8GB 256-Bit GDDR6| GV-N208SAORUS-8GC Video Card,0
ASUS,629.99,ASUS TUF Gaming GeForce RTX 2060 OC Edition 6GB GDDR6 VR Ready HDMI 2.0b DP 1.4 Auto Extreme Graphics Card (TUF-RTX2060-O6G-GAMING),45
MSI,999,MSI Mech Radeon RX 6700 XT 12GB GDDR6 PCI Express 4.0 Video Card RX 6700 XT MECH 2X 12G,0
ZOTAC,719,ZOTAC GeForce GTX 1060 Mini| ZT-P10610A-10L| 3GB GDDR5 Super Compact,0
EVGA,1238.99,EVGA GeForce RTX 2070 XC BLACK EDITION GAMING| 08G-P4-1171-KR| 8GB GDDR6| Dual HDB Fans,0
GIGABYTE,133.42,GIGABYTE NVIDIA GeForce GT 1030 DirectX 12 64-Bit GDDR5 PCI Express x16 ATX Video Card,0
ZOTAC,2155,ZOTAC GAMING GeForce RTX 2080 Ti Blower Graphic Card| ZT-T20810A-10P| 11GB GDDR6,0
ASUS,1245,ASUS GeForce RTX 2070 Super 8G EVO Turbo Edition GDDR6 HDMI DisplayPort 1.4 Graphics Card (TURBO-RTX2070S-8G-EVO),0
XFX,589.99,XFX Radeon RX 570 8GB DDR5 PCI Express 3.0 CrossFireX Support Video Card RX-570P8DFD6,0
XFX,779.98,XFX Radeon RX 580 DirectX 12 RX-580P8DFD6 XXX Edition 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support Video Card,0
ASUS,986.99,ASUS TUF GAMING X3 GeForce GTX 1660 SUPER ZAKU II EDITION GDDR6 14002 MHz 192-bit 7680 x 432 1 x 8-pin Video Card,0
ASUS,1964.88,ASUS ROG STRIX GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 x16 ATX Video Card ROG-STRIX-RTX3080-O10G-WHITE-V2 (LHR),0
NULL,NULLNULL,2GB 2048MB DDR3  PCIe x16 VGA+HDMI+DVI Desktop Video Graphics Card,22.91
ASUS,829.63,ASUS TUF Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 Video Card TUF-RTX3060-O12G-V2-GAMING,49.99
GIGABYTE,430.9,Gigabyte GeForce GTX 1650 D6 WINDFORCE OC 4G (rev. 2.0) Graphics Card| 172mm Compact Size| 4GB 128-Bit GDDR6| GV-N1656WF2OC-4GD REV2.0 Video Card,0
GIGABYTE,1900,GIGABYTE GeForce RTX 3080 Gaming OC V2 D6X 10GB,20
NULL,169.99,LISM GTX 650ti 2GB (Computer display is 1050ti4G) GDDR5 128 Bit for PC Low-Noise and High-Definition Desktop Discrete Video Card for PC/HDMI/DVI/VGA,0
GIGABYTE,77.99,GIGABYTE B450M DS3H AM4 AMD B450 SATA 6Gb/s Micro ATX AMD Motherboard,2.99
ASUS,1249.95,ASUS ROG STRIX AMD Radeon RX 5700 XT Overclocked 8G GDDR6 HDMI DisplayPort Gaming Graphics Card (ROG-STRIX-RX5700XT-O8G-GAMING),0
Skytech,1949.99,Skytech Chronos Gaming PC Desktop - Intel i7-11700F| RTX 3070 8GB| 16GB DDR4 3200| 1TB NVMe SSD| RGB Fans| AC Wi-Fi| Windows 10 Home 64-bit| White,0
MSI,342,MSI Geforce GTX 1060 3GB Armor OC GDDR5 3G OCV1 Video Graphics Card GPU,0
GIGABYTE,859.99,GIGABYTE Eagle OC GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3060EAGLE OC-12GD (rev. 2.0) (LHR),0
EVGA,2155,EVGA GeForce RTX 2080 Ti XC GAMING| 11G-P4-2382-KR| 11GB GDDR6| Dual HDB Fans & RGB LED,0
PNY Technologies  Inc.,219.99,PNY NVIDIA Quadro K4000 3GB GDDR5 DVI DisplayPort HDMI Windows 10 Video Card,0
Sapphire Tech,195.97,SAPPHIRE Radeon RX 550 DirectX 12 100414P4GL 4GB 128-Bit GDDR5 Video Card,0
EVGA,1745,EVGA GeForce RTX 2080 FTW3 ULTRA GAMING| 08G-P4-2287-KR| 8GB GDDR6| iCX2 & RGB LED,0
ASUS,974.99,ASUS GeForce RTX 2060 Advanced Overclocked 6G GDDR6 Dual-Fan EVO Edition VR Ready HDMI DisplayPort DVI Graphics Card (DUAL-RTX2060-A6G-EVO),45
ASUS,1431.3,ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-O8G-WHITE,49.99
ZOTAC,179.99,Zotac GeForce GTX 950 Single Fan 2GB GDDR5 GTX 950 2GB Video Graphic Card GPU,49.99
EVGA,675,EVGA GeForce GTX 1060 3GB SC ACX 2.0 (Single Fan)| 3GB GDDR5|| 03G-P4-6162-KR,0
Skytech,999.99,Skytech Blaze 2.0 Gaming Computer PC Desktop - Intel i5-10400F|  GTX 1660 Super| 500GB SSD| 16GB DDR4 3200| RGB Fans| AC WiFi| Windows 10 Home 64-Bit| Black,0
MSI,298.49,MSI GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti BiaoFeng 4GV1 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,0
NULL,207.85,R7 350-4G 6HDMI 6 Screen Graphics Card Support Split Screen 4GB Memory/GDDR5/128Bit 4500MHz VGA+HDMI+DVI-D Graphics Card,0
ASUS,847.21,ASUS ROG Strix GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3060-O12G-V2-GAMING,49.99
NULL,207.85,R7 350-4G 6HDMI 6 Screen Graphics Card Support Split Screen 4GB Memory/GDDR5/128Bit 4500MHz VGA+HDMI+DVI-D Graphics Card,0
ASUS,847.21,ASUS ROG Strix GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3060-O12G-V2-GAMING,49.99
GIGABYTE,99.99,GIGABYTE B450 AORUS M AM4 AMD B450 SATA 6Gb/s Micro ATX AMD Motherboard,0
ASUS,613,ASUS GeForce GTX 1070 8GB Dual-fan Gaming Graphics Card (DUAL-GTX1070-8G) GPU,0
HP,229,805132-B21 808409-001 806127-001|HPE Sourcing Tesla M6 Graphic Card - 8 GB GDDR5,0
DELL,29.95,Dell Radeon X1300 256MB PCIe Graphics Card DMS-59 GJ501 0GJ501 CN-0GJ501 102A9240521,0
NULL,104,ATI Radeon HD 3450 256MB low profile graphics card (full size bracket| DMS-59 to dual VGA adapter),0
GIGABYTE,699,GIGABYTE Radeon RX 590 Gaming 8G Graphics Card| 2 x WINDFORCE Fans| 8GB 256-Bit GDDR5| GV-RX590GAMING-8GD AMD Video Card,0
ASUS,3459.99,ASUS ROG Strix GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Video Card ROG-STRIX-RTX3090-O24G-WHITE,0
ASUS,49.99,ASUS GeForce GT 1030 2GB Phoenix Fan OC Edition HDMI DVI Graphics Card (PH-GT1030-O2G),49.99
XFX,789.99,XFX RX 5500 XT Thicc II Pro 4GB GDDR6 3xDisplay Port HDMI PCI-Express 4.0 Graphics Card RX-55XT4DFD6,49.99
MSI,1720,MSI Gaming GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3080 GAMING Z TRIO 10G LHR,49.99
NULL,999,LISM GTX 550ti 6GB GDDR5 192 -Bit for PC Desktop Gaming Discrete Video Card for PC SUN,0
Sapphire Tech,194,Sapphire Radeon R7 250X Graphic Card - 950 MHz Core - 1 GB GDDR5 - PCI Express 3.0 - Dual Slot Space Required,0
AMD,12.04,109-A77131-20 BR-0GR667 AMD ATI Radeon X1300 128MB DVI S PCI-EXPRESS X16 Graphics Card LOW Profile GR667 PCI-EXPRESS Video Cards,0
GIGABYTE,296.95,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Cards GV-N105TOC-4GD,49.99
GIGABYTE,1171.89,GIGABYTE GeForce RTX 3070 GAMING OC 8GB Video Card| GV-N3070GAMING OC-8GD,0
EVGA,395,EVGA GeForce GTX 960 04G-P4-3967-KR 4GB SSC GAMING w/ACX 2.0+| w/ Installed Backplate Graphics Card,0
MSI,895,MSI GeForce GTX 1070Ti 8GB Duke LED GDDR5 Video Graphics Card GPU,0
EVGA,1135,EVGA GeForce GTX 1080 Ti FTW3 GAMING| 11G-P4-6696-KR 11GB| GDDR5X| iCX Technology - 9 Thermal Sensors & RGB LED G/P/M Video Graphics Card,0
ASUS,849.63,ASUS ROG Strix GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3060-O12G-V2-GAMING,49.99
EVGA,NULLNULL,EVGA GeForce RTX 2070 XC GAMING| 08G-P4-2172-KR| 8GB GDDR6| Dual HDB Fans & RGB LED,0
GIGABYTE,437.31,Gigabyte GeForce GTX 1650 D6 WINDFORCE OC 4G (rev. 2.0) Graphics Card| 172mm Compact Size| 4GB 128-Bit GDDR6| GV-N1656WF2OC-4GD REV2.0 Video Card,49.99
GIGABYTE,1749,GIGABYTE GeForce RTX 3080 VISION OC 10GB Video Card| GV-N3080VISION OC-10GD,0
ASUS,2458.37,ASUS ROG Strix Radeon RX 6900 XT 16GB GDDR6 PCI Express 4.0 CrossFireX Support ATX Video Card ROG-STRIX-LC-RX6900XT-T16G-GAMING,49.99
ZOTAC,1295,ZOTAC GAMING GeForce RTX 3070 Ti AMP Holo 8GB GDDR6X 256-bit 19 Gbps PCIE 4.0 Gaming Graphics Card| HoloBlack| IceStorm 2.0 Advanced Cooling| SPECTRA 2.0 RGB Lighting| ZT-A30710F-10P,0
MSI,74.99,MSI Computer VGA Graphic Card GT 710 2GD3 LP,0
GIGABYTE,348.79,GIGABYTE GeForce GTX 1650 4GB GDDR6 PCI Express 3.0 x16 Video Card GV-N1656OC-4GD rev. 2.0,0
AMD,1229.76,XFX SPEEDSTER MERC319 AMD Radeon RX 6700 XT BLACK Gaming Graphics Card with 12GB GDDR6 HDMI 3xDP| AMD RDNA 2 (RX-67XTYTBDP),0
MSI,115.81,MSI GeForce GT 1030 DirectX 12 GT 1030 AERO ITX 2GD4 OCV1 2GB 64-Bit GDDR4 PCI Express 3.0 x16 (uses x4)  ITX Video Card,0
GIGABYTE,829.99,Gigabyte GeForce RTX 2070 Super 8GB WINDFORCE OC GDDR6 Video Graphics Card GPU,0
MSI,700,MSI GeForce GTX 1650 4GB GDDR5 PCI Express 3.0 x16 Video Card GTX 1650 GAMING X 4G,0
NVIDIA,424.99,NVIDIA Quadro M5000  DP 1x DVI PCIe 3.0 x16 8GB GDDR5 CUDA 4x  Graphics Video Card,0
XFX,1989,XFX Speedster MERC 319 AMD Radeon RX 6900 XT Black Gaming Graphics Card with 16GB GDDR6| HDMI 2 x DP USB-C| AMD RDNA 2| RX-69XTACBD9,0
Biostar,179.2,Biostar Gaming Radeon RX 550 4GB GDDR5 128-Bit DirectX 12 PCI Express 3.0 DVI-D Dual Link| HDMI| DisplayPort,0
